---------------------------------------


Marginal Probabilities
---------------------------------------
_ : 0.16886
a : 0.06137
c : 0.02802
b : 0.01209
e : 0.10498
d : 0.02649
g : 0.01583
f : 0.01928
i : 0.06334
h : 0.03892
k : 0.00347
j : 0.00061
m : 0.02201
l : 0.03705
o : 0.0696
n : 0.05686
q : 0.00089
p : 0.0189
s : 0.05635
r : 0.04802
u : 0.02306
t : 0.08034
w : 0.01292
v : 0.01113
y : 0.01721
x : 0.00162
z : 0.00073


Emission Probabilities
---------------------------------------
P( f | h ) = 0.00016
P( f | i ) = 0.027
P( f | j ) = 0.00794
P( f | k ) = 0.00171
P( f | l ) = 0.01269
P( f | m ) = 0.00056
P( f | n ) = 0.00697
P( f | o ) = 0.09179
P( f | p ) = 0.00065
P( f | q ) = 0.00588
P( f | r ) = 0.00387
P( f | s ) = 0.00791
P( f | t ) = 0.00054
P( f | u ) = 0.01043
P( f | v ) = 0.00055
P( f | w ) = 0.00047
P( f | x ) = 0.00348
P( f | y ) = 0.00036
P( f | z ) = 0.00694
P( g | _ ) = 0.01687
P( g | a ) = 0.02019
P( g | b ) = 0.00051
P( g | c ) = 0.00022
P( g | d ) = 0.00186
P( g | e ) = 0.00561
P( g | f ) = 0.00064
P( g | g ) = 0.01126
P( g | h ) = 0.00016
P( g | i ) = 0.01565
P( g | j ) = 0.00794
P( g | k ) = 0.00171
P( g | l ) = 0.00017
P( g | m ) = 0.00028
P( g | n ) = 0.09977
P( g | o ) = 0.03356
P( g | p ) = 0.00033
P( g | q ) = 0.00588
P( g | r ) = 0.01934
P( g | s ) = 0.00022
P( g | t ) = 0.00015
P( g | u ) = 0.04305
P( g | v ) = 0.00055
P( g | w ) = 0.00047
P( g | x ) = 0.00348
P( g | y ) = 0.00071
P( g | z ) = 0.00694
P( h | _ ) = 0.03546
P( h | a ) = 0.0005
P( h | b ) = 0.00051
P( h | c ) = 0.16285
P( h | d ) = 0.00047
P( h | e ) = 0.0039
P( h | f ) = 0.00032
P( h | g ) = 0.07997
P( h | h ) = 0.00032
P( h | i ) = 0.00029
P( h | j ) = 0.00794
P( h | k ) = 0.00171
P( h | l ) = 0.00017
P( h | m ) = 0.00028
P( h | n ) = 0.00131
P( h | o ) = 0.00098
P( h | p ) = 0.03518
P( h | q ) = 0.00588
P( h | r ) = 0.00077
P( h | s ) = 0.01528
P( h | t ) = 0.28233
P( h | u ) = 0.00027
P( h | v ) = 0.00055
P( h | w ) = 0.16896
P( h | x ) = 0.01045
P( h | y ) = 0.00036
P( h | z ) = 0.00694
P( i | _ ) = 0.08063
P( i | a ) = 0.02735
P( i | b ) = 0.03698
P( i | c ) = 0.13684
P( i | d ) = 0.09902
P( i | e ) = 0.01436
P( i | f ) = 0.0856
P( i | g ) = 0.09821
P( i | h ) = 0.0936
P( i | i ) = 0.0001
P( i | j ) = 0.00794
P( i | k ) = 0.1843
P( i | l ) = 0.08947
P( i | m ) = 0.07311
P( i | n ) = 0.03758
P( i | o ) = 0.00846
P( i | p ) = 0.02248
P( i | q ) = 0.00588
P( i | r ) = 0.08882
P( i | s ) = 0.05737
P( i | t ) = 0.12377
P( i | u ) = 0.03155
P( i | v ) = 0.221
P( i | w ) = 0.22354
P( i | x ) = 0.1115
P( i | y ) = 0.00858
P( i | z ) = 0.05556
P( j | _ ) = 0.00202
P( j | a ) = 0.00232
P( j | b ) = 0.00811
P( j | c ) = 0.00022
P( j | d ) = 0.00186
P( j | e ) = 6e-05
P( j | f ) = 0.00032
P( j | g ) = 0.00039
P( j | h ) = 0.00016
P( j | i ) = 0.0001
P( j | j ) = 0.00794
P( j | k ) = 0.00171
P( j | l ) = 0.00017
P( j | m ) = 0.00028
P( j | n ) = 0.00022
P( j | o ) = 9e-05
P( j | p ) = 0.00033
P( j | q ) = 0.00588
P( j | r ) = 0.00013
P( j | s ) = 0.00011
P( j | t ) = 8e-05
P( j | u ) = 0.00027
P( j | v ) = 0.00055
P( j | w ) = 0.00047
P( j | x ) = 0.00348
P( j | y ) = 0.00036
P( j | z ) = 0.00694
P( k | _ ) = 0.00279
P( k | a ) = 0.01928
P( k | b ) = 0.00051
P( k | c ) = 0.01146
P( k | d ) = 0.00023
P( k | e ) = 0.00071
P( k | f ) = 0.00032
P( k | g ) = 0.00039
P( k | h ) = 0.00016
P( k | i ) = 0.00469
P( k | j ) = 0.00794
P( k | k ) = 0.00171
P( k | l ) = 0.00217
P( k | m ) = 0.00056
P( k | n ) = 0.00381
P( k | o ) = 0.00205
P( k | p ) = 0.00033
P( k | q ) = 0.00588
P( k | r ) = 0.01147
P( k | s ) = 0.00319
P( k | t ) = 8e-05
P( k | u ) = 0.00027
P( k | v ) = 0.00055
P( k | w ) = 0.00047
P( k | x ) = 0.00348
P( k | y ) = 0.00036
P( k | z ) = 0.00694
P( l | _ ) = 0.02223
P( l | a ) = 0.13586
P( l | b ) = 0.1459
P( l | c ) = 0.02071
P( l | d ) = 0.00466
P( l | e ) = 0.02924
P( l | f ) = 0.01278
P( l | g ) = 0.01281
P( l | h ) = 0.0027
P( l | i ) = 0.04763
P( l | j ) = 0.00794
P( l | k ) = 0.01024
P( l | l ) = 0.11234
P( l | m ) = 0.00084
P( l | n ) = 0.01416
P( l | o ) = 0.06116
P( l | p ) = 0.13127
P( l | q ) = 0.00588
P( l | r ) = 0.01018
P( l | s ) = 0.00352
P( l | t ) = 0.00718
P( l | u ) = 0.11791
P( l | v ) = 0.00055
P( l | w ) = 0.0019
P( l | x ) = 0.00348
P( l | y ) = 0.00357
P( l | z ) = 0.00694
P( m | _ ) = 0.04035
P( m | a ) = 0.01938
P( m | b ) = 0.00101
P( m | c ) = 0.00022
P( m | d ) = 0.0007
P( m | e ) = 0.03681
P( m | f ) = 0.00032
P( m | g ) = 0.00311
P( m | h ) = 0.00064
P( m | i ) = 0.03169
P( m | j ) = 0.00794
P( m | k ) = 0.00171
P( m | l ) = 0.00534
P( m | m ) = 0.01849
P( m | n ) = 0.00773
P( m | o ) = 0.05449
P( m | p ) = 0.00619
P( m | q ) = 0.00588
P( m | r ) = 0.01882
P( m | s ) = 0.01451
P( m | t ) = 0.00077
P( m | u ) = 0.05455
P( m | v ) = 0.00055
P( m | w ) = 0.00047
P( m | x ) = 0.00348
P( m | y ) = 0.00536
P( m | z ) = 0.00694
P( n | _ ) = 0.02639
P( n | a ) = 0.19431
P( n | b ) = 0.00203
P( n | c ) = 0.00022
P( n | d ) = 0.0028
P( n | e ) = 0.08762
P( n | f ) = 0.00032
P( n | g ) = 0.01553
P( n | h ) = 0.03989
P( n | i ) = 0.22291
P( n | j ) = 0.00794
P( n | k ) = 0.04949
P( n | l ) = 0.00033
P( n | m ) = 0.0014
P( n | n ) = 0.00654
P( n | o ) = 0.16052
P( n | p ) = 0.00033
P( n | q ) = 0.00588
P( n | r ) = 0.01947
P( n | s ) = 0.00242
P( n | t ) = 0.00062
P( n | u ) = 0.0762
P( n | v ) = 0.00055
P( n | w ) = 0.04461
P( n | x ) = 0.00348
P( n | y ) = 0.00107
P( n | z ) = 0.00694
P( o | _ ) = 0.07824
P( o | a ) = 0.0004
P( o | b ) = 0.0618
P( o | c ) = 0.14588
P( o | d ) = 0.07526
P( o | e ) = 0.01477
P( o | f ) = 0.17918
P( o | g ) = 0.07492
P( o | h ) = 0.07246
P( o | i ) = 0.08304
P( o | j ) = 0.30159
P( o | k ) = 0.00683
P( o | l ) = 0.0873
P( o | m ) = 0.13978
P( o | n ) = 0.07744
P( o | o ) = 0.0122
P( o | p ) = 0.16906
P( o | q ) = 0.00588
P( o | r ) = 0.10855
P( o | s ) = 0.0766
P( o | t ) = 0.09128
P( o | u ) = 0.00134
P( o | v ) = 0.08191
P( o | w ) = 0.13811
P( o | x ) = 0.00348
P( o | y ) = 0.02895
P( o | z ) = 0.01389
P( p | _ ) = 0.05366
P( p | a ) = 0.01817
P( p | b ) = 0.00051
P( p | c ) = 0.00022
P( p | d ) = 0.00047
P( p | e ) = 0.00916
P( p | f ) = 0.00032
P( p | g ) = 0.00039
P( p | h ) = 0.00016
P( p | i ) = 0.00509
P( p | j ) = 0.00794
P( p | k ) = 0.00171
P( p | l ) = 0.00217
P( p | m ) = 0.08067
P( p | n ) = 0.00054
P( p | o ) = 0.03383
P( p | p ) = 0.04886
P( p | q ) = 0.00588
P( p | r ) = 0.00451
P( p | s ) = 0.01286
P( p | t ) = 0.00015
P( p | u ) = 0.03663
P( p | v ) = 0.00055
P( p | w ) = 0.00047
P( p | x ) = 0.16725
P( p | y ) = 0.01251
P( p | z ) = 0.00694
P( q | _ ) = 0.00121
P( q | a ) = 0.0003
P( q | b ) = 0.00051
P( q | c ) = 0.00264
P( q | d ) = 0.00023
P( q | e ) = 0.0039
P( q | f ) = 0.00032
P( q | g ) = 0.00039
P( q | h ) = 0.00016
P( q | i ) = 0.00303
P( q | j ) = 0.00794
P( q | k ) = 0.00171
P( q | l ) = 0.00017
P( q | m ) = 0.00028
P( q | n ) = 0.00044
P( q | o ) = 9e-05
P( q | p ) = 0.00033
P( q | q ) = 0.00588
P( q | r ) = 0.00013
P( q | s ) = 0.00011
P( q | t ) = 8e-05
P( q | u ) = 0.00027
P( q | v ) = 0.00055
P( q | w ) = 0.00047
P( q | x ) = 0.00348
P( q | y ) = 0.00036
P( q | z ) = 0.00694
P( r | _ ) = 0.0262
P( r | a ) = 0.09014
P( r | b ) = 0.03597
P( r | c ) = 0.03416
P( r | d ) = 0.01957
P( r | e ) = 0.10463
P( r | f ) = 0.07154
P( r | g ) = 0.08812
P( r | h ) = 0.01589
P( r | i ) = 0.03335
P( r | j ) = 0.00794
P( r | k ) = 0.00171
P( r | l ) = 0.00334
P( r | m ) = 0.00028
P( r | n ) = 0.00033
P( r | o ) = 0.13097
P( r | p ) = 0.18469
P( r | q ) = 0.00588
P( r | r ) = 0.01392
P( r | s ) = 0.00253
P( r | t ) = 0.03827
P( r | u ) = 0.12594
P( r | v ) = 0.00055
P( r | w ) = 0.00522
P( r | x ) = 0.00348
P( r | y ) = 0.00036
P( r | z ) = 0.00694
P( s | _ ) = 0.0753
P( s | a ) = 0.0647
P( s | b ) = 0.00811
P( s | c ) = 0.00286
P( s | d ) = 0.03402
P( s | e ) = 0.08732
P( s | f ) = 0.0016
P( s | g ) = 0.02484
P( s | h ) = 0.00318
P( s | i ) = 0.13097
P( s | j ) = 0.00794
P( s | k ) = 0.04949
P( s | l ) = 0.02587
P( s | m ) = 0.04034
P( s | n ) = 0.0501
P( s | o ) = 0.03
P( s | p ) = 0.02932
P( s | q ) = 0.00588
P( s | r ) = 0.03468
P( s | s ) = 0.05781
P( s | t ) = 0.02963
P( s | u ) = 0.17032
P( s | v ) = 0.00275
P( s | w ) = 0.00712
P( s | x ) = 0.00348
P( s | y ) = 0.09757
P( s | z ) = 0.00694
P( t | _ ) = 0.17479
P( t | a ) = 0.16675
P( t | b ) = 0.00861
P( t | c ) = 0.09498
P( t | d ) = 0.00023
P( t | e ) = 0.03244
P( t | f ) = 0.0495
P( t | g ) = 0.00155
P( t | h ) = 0.01224
P( t | i ) = 0.1205
P( t | j ) = 0.00794
P( t | k ) = 0.00171
P( t | l ) = 0.01736
P( t | m ) = 0.00028
P( t | n ) = 0.11633
P( t | o ) = 0.04131
P( t | p ) = 0.03029
P( t | q ) = 0.00588
P( t | r ) = 0.04486
P( t | s ) = 0.13232
P( t | t ) = 0.01211
P( t | u ) = 0.15187
P( t | v ) = 0.00055
P( t | w ) = 0.0038
P( t | x ) = 0.18467
P( t | y ) = 0.00465
P( t | z ) = 0.00694
P( u | _ ) = 0.01022
P( u | a ) = 0.01615
P( u | b ) = 0.12665
P( u | c ) = 0.02843
P( u | d ) = 0.05685
P( u | e ) = 0.00059
P( u | f ) = 0.03833
P( u | g ) = 0.0264
P( u | h ) = 0.03369
P( u | i ) = 0.0002
P( u | j ) = 0.33333
P( u | k ) = 0.00341
P( u | l ) = 0.02671
P( u | m ) = 0.03277
P( u | n ) = 0.00468
P( u | o ) = 0.07292
P( u | p ) = 0.05147
P( u | q ) = 0.83529
P( u | r ) = 0.01869
P( u | s ) = 0.0444
P( u | t ) = 0.01705
P( u | u ) = 0.00027
P( u | v ) = 0.0011
P( u | w ) = 0.00047
P( u | x ) = 0.02787
P( u | y ) = 0.00036
P( u | z ) = 0.00694
P( v | _ ) = 0.00481
P( v | a ) = 0.03311
P( v | b ) = 0.00405
P( v | c ) = 0.00022
P( v | d ) = 0.01398
P( v | e ) = 0.0241
P( v | f ) = 0.00032
P( v | g ) = 0.00039
P( v | h ) = 0.00016
P( v | i ) = 0.04489
P( v | j ) = 0.00794
P( v | k ) = 0.00171
P( v | l ) = 0.01235
P( v | m ) = 0.00056
P( v | n ) = 0.00806
P( v | o ) = 0.01683
P( v | p ) = 0.00033
P( v | q ) = 0.00588
P( v | r ) = 0.0089
P( v | s ) = 0.00011
P( v | t ) = 0.00015
P( v | u ) = 0.00027
P( v | v ) = 0.00055
P( v | w ) = 0.00047
P( v | x ) = 0.00348
P( v | y ) = 0.00036
P( v | z ) = 0.00694
P( w | _ ) = 0.0538
P( w | a ) = 0.00283
P( w | b ) = 0.00051
P( w | c ) = 0.00022
P( w | d ) = 0.0014
P( w | e ) = 0.00437
P( w | f ) = 0.00032
P( w | g ) = 0.00039
P( w | h ) = 0.00048
P( w | i ) = 0.0001
P( w | j ) = 0.00794
P( w | k ) = 0.00171
P( w | l ) = 0.002
P( w | m ) = 0.00028
P( w | n ) = 0.00076
P( w | o ) = 0.03855
P( w | p ) = 0.00033
P( w | q ) = 0.00588
P( w | r ) = 0.00206
P( w | s ) = 0.00066
P( w | t ) = 0.00301
P( w | u ) = 0.00027
P( w | v ) = 0.00055
P( w | w ) = 0.00047
P( w | x ) = 0.00348
P( w | y ) = 0.00143
P( w | z ) = 0.00694
P( x | _ ) = 0.00015
P( x | a ) = 0.0005
P( x | b ) = 0.00051
P( x | c ) = 0.00022
P( x | d ) = 0.00023
P( x | e ) = 0.01418
P( x | f ) = 0.00032
P( x | g ) = 0.00039
P( x | h ) = 0.00016
P( x | i ) = 0.00029
P( x | j ) = 0.00794
P( x | k ) = 0.00171
P( x | l ) = 0.00017
P( x | m ) = 0.00028
P( x | n ) = 0.00065
P( x | o ) = 0.00045
P( x | p ) = 0.00033
P( x | q ) = 0.00588
P( x | r ) = 0.00013
P( x | s ) = 0.00011
P( x | t ) = 8e-05
P( x | u ) = 0.00107
P( x | v ) = 0.00055
P( x | w ) = 0.00047
P( x | x ) = 0.00348
P( x | y ) = 0.00036
P( x | z ) = 0.00694
P( y | _ ) = 0.00276
P( y | a ) = 0.02493
P( y | b ) = 0.09625
P( y | c ) = 0.00507
P( y | d ) = 0.00932
P( y | e ) = 0.01264
P( y | f ) = 0.01437
P( y | g ) = 0.06211
P( y | h ) = 0.00842
P( y | i ) = 0.0001
P( y | j ) = 0.00794
P( y | k ) = 0.00341
P( y | l ) = 0.09815
P( y | m ) = 0.01092
P( y | n ) = 0.01961
P( y | o ) = 0.00329
P( y | p ) = 0.00456
P( y | q ) = 0.00588
P( y | r ) = 0.02501
P( y | s ) = 0.03044
P( y | t ) = 0.03133
P( y | u ) = 0.0008
P( y | v ) = 0.00165
P( y | w ) = 0.00047
P( y | x ) = 0.00348
P( y | y ) = 0.00036
P( y | z ) = 0.01389
P( z | _ ) = 4e-05
P( z | a ) = 0.00071
P( z | b ) = 0.00051
P( z | c ) = 0.00022
P( z | d ) = 0.00023
P( z | e ) = 6e-05
P( z | f ) = 0.00032
P( z | g ) = 0.00039
P( z | h ) = 0.00016
P( z | i ) = 0.01076
P( z | j ) = 0.00794
P( z | k ) = 0.00171
P( z | l ) = 0.00017
P( z | m ) = 0.00028
P( z | n ) = 0.00011
P( z | o ) = 0.00027
P( z | p ) = 0.00033
P( z | q ) = 0.00588
P( z | r ) = 0.00013
P( z | s ) = 0.00011
P( z | t ) = 8e-05
P( z | u ) = 0.00027
P( z | v ) = 0.00055
P( z | w ) = 0.00047
P( z | x ) = 0.00348
P( z | y ) = 0.00036
P( z | z ) = 0.00694


---------------------------------------
